Date,Open,High,Low,Close,Volume
2020-11-05,367.627,375.495,350.661,351.705,806162.41349206
2020-11-06,353.508,368.67,352.085,363.074,398921.86057453
2020-11-09,368.67,380.136,349.813,351.987,1026798.0105422
2020-11-10,355.4,358.909,335.021,346.585,853346.45490894
2020-11-12,351.607,358.627,348.008,352.933,468417.96609226
2020-11-13,353.03,353.03,344.118,344.411,302233.85638953
2020-11-16,350.661,352.465,341.563,341.563,325150.00257522
2020-11-17,341.183,351.607,340.423,350.281,309980.26044165
2020-11-18,351.607,358.997,350.661,354.922,326397.13978261
2020-11-19,354.454,354.454,346.399,348.77,357144.81533966
2020-11-20,348.857,356.443,348.77,352.748,311845.83822144
2020-11-23,357.768,368.67,352.552,353.128,343838.59977338
2020-11-24,355.4,357.291,346.399,351.705,293703.88915778
2020-11-25,352.748,353.976,344.118,344.977,365891.18549145
2020-11-26,349.715,357.768,339.292,340.141,523741.21875733
2020-11-27,340.238,344.977,334.172,343.738,403897.07652274
2020-11-30,346.868,370.756,346.868,369.137,1113048.4198591
2020-12-01,371.886,396.341,371.886,384.777,990227.96826942
2020-12-02,389.712,403.732,383.548,402.786,597012.58090368
2020-12-03,403.732,405.633,396.156,398.994,509054.53717037
2020-12-04,400.699,420.316,400.418,419.849,497519.54360833
2020-12-07,423.165,439.934,380.897,402.884,1506368.419063
2020-12-08,379.093,388.951,364.877,374.354,1974380.2450779
2020-12-09,378.81,390.559,363.171,375.115,1491406.8749994
2020-12-10,371.039,380.136,339.575,343.075,2159142.1865031
2020-12-11,340.043,340.043,292.188,303.752,4185218.1149183
2020-12-14,251.149,282.428,226.033,280.625,5660759.8867424
2020-12-15,287.917,300.243,278.635,284.32,2802187.0529981
2020-12-16,283.657,288.113,274.842,284.32,1182189.6656123
2020-12-17,289.058,297.492,289.058,293.036,1132595.4494936
2020-12-18,246.41,258.354,229.825,257.213,5737762.4044485
2020-12-21,246.41,251.432,235.041,242.618,2860656.8656568
2020-12-22,248.877,261.484,248.301,253.704,1576892.1820493
2020-12-23,260.626,261.191,238.825,254.942,1528601.5114821
2020-12-28,251.149,259.68,243.661,259.68,1089436.9126318
2020-12-29,264.887,270.289,260.061,265.843,728456.32989446
2020-12-30,265.843,265.843,256.268,260.343,685991.10286177
2021-01-04,262.049,264.42,254.084,261.952,732909.51225833
2021-01-05,261.191,261.191,249.822,251.813,957177.80666747
2021-01-07,253.041,253.138,235.041,235.041,1607336.2781546
2021-01-08,237.118,240.161,221.956,227.359,1605189.6842606
2021-01-11,227.456,243.564,227.456,233.14,839838.1949102
2021-01-12,233.14,239.683,230.303,235.509,692542.67562556
2021-01-13,235.509,240.249,234.183,236.835,690938.62744106
2021-01-14,240.161,262.616,238.162,251.149,1356021.7211665
2021-01-15,251.149,253.236,237.975,242.812,802561.50992698
2021-01-18,243.564,244.704,236.27,240.249,506717.18051278
2021-01-19,241.954,243.564,230.108,235.227,793939.23813218
2021-01-20,234.086,242.335,226.51,239.488,782439.11518284
2021-01-21,241.672,246.888,238.454,239.966,951210.82946964
2021-01-22,238.825,243.564,236.835,237.03,548598.83758576
2021-01-25,238.825,262.147,237.215,261.289,1695735.332578
2021-01-26,258.823,284.32,258.823,284.32,2827623.1137549
2021-01-27,291.905,326.968,291.905,299.296,6192998.2533314
2021-01-28,294.937,356.823,283.471,345.922,7235725.9802429
2021-01-29,335.499,339.292,282.136,289.244,3109706.8840314
2021-02-01,289.537,299.482,276.071,289.82,1064283.9192017
2021-02-02,289.537,289.917,267.637,268.495,1455254.2544728
2021-02-03,269.158,280.146,268.592,272.951,728092.23967355
2021-02-04,273.038,283.179,273.038,275.789,425582.49520113
2021-02-05,277.875,282.33,273.135,278.07,458320.87250123
2021-02-08,281.472,282.233,271.332,271.332,511336.51109014
2021-02-09,271.995,273.135,254.377,255.888,1187897.1644273
2021-02-10,254.845,261.104,250.583,255.41,691385.79176871
2021-02-11,254.464,257.213,253.997,256.365,370193.60373567
2021-02-12,255.039,255.605,246.693,249.257,387198.15546136
2021-02-15,246.41,256.453,244.802,255.888,285865.18054262
2021-02-16,256.833,258.92,252.758,255.985,344755.49176631
2021-02-17,257.876,258.257,254.084,257.116,310480.75629461
2021-02-18,257.116,268.68,255.127,260.626,526464.20336721
2021-02-19,260.626,264.322,250.867,251.53,452795.93159977
2021-02-22,252.476,254.181,244.519,244.606,493136.10246987
2021-02-23,245.465,247.453,237.03,244.226,586861.13018107
2021-02-24,244.704,248.594,242.618,244.704,359866.77434327
2021-02-25,241.672,242.618,236.084,238.454,809995.104071
2021-02-26,236.553,236.835,221.956,224.238,1559806.6074294
2021-03-01,224.988,228.402,213.425,227.739,1149164.1185605
2021-03-02,228.314,233.052,223.663,228.684,711319.47496173
2021-03-03,229.163,232.478,215.132,216.37,882782.38006448
2021-03-04,216.37,225.086,214.186,222.717,561225.07620428
2021-03-05,221.293,225.368,216.838,219.869,483732.31870794
2021-03-08,222.619,225.086,219.869,219.869,430028.49832121
2021-03-09,219.402,221.489,211.348,211.348,1077121.4327089
2021-03-10,211.348,214.849,199.209,199.209,1333695.2985781
2021-03-11,199.501,211.913,195.806,209.446,1265939.646877
2021-03-12,211.348,222.814,208.783,214.663,893480.47892157
2021-03-15,218.924,222.336,213.717,217.881,552765.87580419
2021-03-16,220.825,223.76,214.663,217.501,441722.46085295
2021-03-17,217.978,219.869,211.436,218.924,565163.40422759
2021-03-18,218.924,219.588,209.163,209.163,669354.74378201
2021-03-19,209.163,215.132,206.512,211.533,1014059.9808418
2021-03-22,209.446,209.446,205.468,205.654,566009.52938886
2021-03-23,206.61,209.446,200.35,209.163,621734.81970631
2021-03-24,207.935,210.773,203.86,205.751,507257.67500973
2021-03-25,208.403,210.305,197.22,197.22,781297.61541983
2021-03-26,199.023,205.567,198.546,200.915,461218.21017463
2021-03-29,206.61,230.771,204.708,227.173,2200021.8262639
2021-03-30,236.933,238.454,205.468,206.512,1744142.9222583
2021-03-31,189.361,193.057,172.015,180.547,3723520.9466221
2021-04-01,180.83,187.441,175.39,184.408,1113852.4951639
2021-04-06,188.581,190.493,183.882,186.778,775502.94007302
2021-04-07,187.86,188.444,181.015,181.736,551203.87747619
2021-04-08,181.756,181.756,172.581,173.439,1241150.7436676
2021-04-09,173.926,181.961,172.113,174.745,1119941.5195062
2021-04-12,175.993,178.266,173.799,176.754,412864.97762583
2021-04-13,177.418,180.547,176.257,176.754,381810.64579821
2021-04-14,178.646,180.352,174.57,176.052,577638.87872646
2021-04-15,176.276,178.929,175.35,177.621,342957.60399941
2021-04-16,180.07,182.438,165.853,167.52,1797397.5271049
2021-04-19,169.587,175.427,167.843,168.223,722893.44156152
2021-04-20,169.168,171.732,163.22,163.961,602833.92201315
2021-04-21,163.961,170.553,158.56,163.581,775803.44270605
2021-04-22,166.516,167.462,163.298,164.43,318927.64941963
2021-04-23,167.726,169.647,158.745,162.197,747702.85689592
2021-04-26,164.411,164.81,156.474,160.149,727795.83946554
2021-04-27,157.321,164.284,157.321,159.505,648390.32630163
2021-04-28,161.115,165.571,159.788,163.483,703018.21792508
2021-04-29,165.853,167.745,161.68,166.078,553445.85275197
2021-04-30,166.575,170.348,164.907,165.014,506621.79913097
2021-05-04,166.058,166.614,158.931,160.091,624439.34340357
2021-05-05,159.222,159.613,148.127,153.061,814768.27558677
2021-05-06,152.114,152.846,146.538,148.342,816432.83454037
2021-05-07,148.79,153.022,147.981,153.022,474719.29092957
2021-05-10,154.485,156.756,148.419,148.469,494247.85965145
2021-05-11,148.762,148.868,143.183,146.196,813827.79464994
2021-05-12,147.142,161.855,143.847,152.584,1016789.1190892
2021-05-13,153.725,155.537,147.601,149.667,637514.79756224
2021-05-14,151.14,158.043,146.996,156.259,648781.0822852
2021-05-17,158.267,168.7,156.854,162.743,978556.56907531
2021-05-18,165.376,167.423,158.502,161.115,987461.90819678
2021-05-19,160.169,161.397,157.321,160.227,610803.90822909
2021-05-20,160.373,167.102,160.354,166.332,719237.15525862
2021-05-21,166.332,167.14,162.5,163.961,695807.18033864
2021-05-24,163.006,163.006,159.311,159.428,488545.48886769
2021-05-25,160.373,164.585,153.626,156.279,677338.06287929
2021-05-26,156.376,159.388,153.158,153.158,414014.68223889
2021-05-27,156.941,166.332,156.854,166.332,1173688.4153557
2021-05-28,168.408,173.4,164.907,169.246,631774.479347
2021-05-31,170.631,170.631,164.078,164.527,539457.60902539
2021-06-01,152.222,154.055,148.79,149.55,1879996.7781503
2021-06-02,150.156,157.741,148.985,157.547,1279431.4971755
2021-06-04,160.705,166.925,157.78,166.925,529590.25123572
2021-06-07,166.399,169.344,162.947,165.522,466315.47326731
2021-06-08,165.054,167.9,163.805,166.731,428734.18322604
2021-06-09,168.681,174.336,166.535,172.093,902367.35713043
2021-06-10,172.678,173.809,168.271,169.656,291492.68206968
2021-06-11,169.656,181.844,168.506,181.161,691980.64339724
2021-06-14,181.551,183.209,178.099,182.117,416870.99566205
2021-06-15,186.719,199.589,186.133,194.012,1613194.5410892
2021-06-16,201.832,206.365,181.356,181.493,1568692.460032
2021-06-17,180.38,181.746,173.77,176.481,864791.19512045
2021-06-18,177.456,179.269,174.531,179.269,912096.25807554
2021-06-21,179.269,180.01,174.94,178.802,263390.04504704
2021-06-22,178.412,181.317,172.698,173.342,365578.37558335
2021-06-23,172.678,174.258,168.72,173.556,589836.41392993
2021-06-24,173.556,177.846,172.132,175.545,404395.52116319
2021-06-25,175.507,179.504,174.531,175.233,524305.30219817
2021-06-28,175.136,182.916,173.614,180.869,517011.19050498
2021-06-29,180.38,188.415,180.38,183.657,684908.06265536
2021-06-30,182.701,185.256,178.041,180.4,519232.65365564
2021-07-01,180.479,186.193,180.479,184.048,374476.53546104
2021-07-02,184.945,187.987,184.086,185.451,270953.89118557
2021-07-05,187.811,188.084,184.612,187.109,150691.3015985
2021-07-06,187.109,187.694,182.644,182.644,448955.03617077
2021-07-07,184.945,188.669,182.194,188.572,417957.11268723
2021-07-08,187.207,189.059,182.155,182.799,327971.44538568
2021-07-09,184.418,185.14,182.428,183.306,226485.65513477
2021-07-12,185.451,196.956,185.353,196.81,1059144.6062525
2021-07-13,197.444,201.004,196.274,198.37,427826.52168942
2021-07-14,197.932,198.127,190.619,191.049,337536.24932981
2021-07-15,191.086,192.724,188.299,190.053,410398.39457998
2021-07-16,190.073,193.017,188.669,189.292,286275.42304504
2021-07-19,188.767,189.157,180.03,181.648,521633.5979011
2021-07-20,182.194,184.086,180.517,182.916,409836.36235165
2021-07-21,183.306,189.391,175.896,179.874,426540.41144431
2021-07-22,182.624,186.231,180.616,181.395,260642.44588702
2021-07-23,182.819,184.359,181.22,181.629,225080.57456396
2021-07-26,184.185,184.185,177.788,179.406,347415.91439456
2021-07-27,179.815,180.167,176.695,178.646,325219.74380063
2021-07-28,178.646,179.465,172.386,179.192,686262.88851963
2021-07-29,181.356,184.574,178.294,179.406,553843.78797932
2021-07-30,178.099,180.187,174.179,180.127,314966.75805867
2021-08-02,178.899,178.899,170.241,170.631,849999.90169537
2021-08-03,172.581,172.951,169.754,171.138,421899.54313557
2021-08-04,171.138,173.556,168.349,170.729,250377.15286999
2021-08-05,171.489,175.291,170.377,173.789,298013.48664579
2021-08-06,173.849,173.887,169.168,169.774,186450.08932272
2021-08-09,170.631,170.865,166.399,167.706,236009.43482866
2021-08-10,168.29,168.486,162.012,162.012,540520.13710668
2021-08-11,162.05,164.351,159.983,163.182,232284.43290661
2021-08-12,162.83,163.884,160.626,162.694,180027.7429472
2021-08-13,163.416,168.563,162.324,164.684,202550.05633055
2021-08-16,164.684,166.242,160.88,160.88,286352.34351424
2021-08-17,161.369,167.257,160.393,166.75,406913.38452185
2021-08-18,165.892,166.146,162.343,162.44,220396.63079247
2021-08-19,162.908,164.468,160.471,164.098,197852.77967774
2021-08-20,164.078,164.098,160.276,161.602,423268.72748743
2021-08-23,162.012,163.591,160.101,161.095,196301.0374123
2021-08-24,162.07,162.713,160.899,161.641,183513.77861158
2021-08-25,161.582,162.245,160.042,161.446,235806.36478997
2021-08-26,160.862,166.632,159.125,163.845,471831.18371247
2021-08-27,164.021,164.274,161.369,163.591,210886.18397991
2021-08-30,163.688,165.639,160.296,163.435,451587.76743011
2021-08-31,163.591,168.31,163.103,165.093,736418.11126034
2021-09-01,166.731,169.558,165.171,166.106,449852.44164484
2021-09-02,175.507,188.142,175.117,185.237,1660505.7576819
2021-09-03,185.237,187.264,180.38,182.351,437120.56558195
2021-09-06,182.663,184.476,180.4,183.306,306079.8798498
2021-09-07,182.234,182.897,177.261,180.38,435604.71953547
2021-09-08,180.38,180.38,173.849,174.043,477997.12852398
2021-09-09,173.459,176.169,172.191,176.169,333993.80532134
2021-09-10,176.188,179.269,174.707,176.891,315648.78621897
2021-09-13,177.709,183.989,176.968,183.247,501888.62625919
2021-09-14,184.282,185.022,179.64,184.066,438466.16098992
2021-09-15,182.721,186.816,181.981,186.096,359827.80130555
2021-09-16,186.231,191.594,186.231,191.458,613228.44141844
2021-09-17,192.082,194.441,187.48,190.131,1106911.1920228
2021-09-20,187.324,187.46,179.406,179.815,394145.61224
2021-09-21,179.601,183.306,178.431,180.187,376499.03099801
2021-09-22,181.551,187.87,181.161,185.353,455168.15887007
2021-09-23,186.231,191.594,185.666,188.181,263577.7309919
2021-09-24,187.927,187.987,179.425,179.425,372497.11538682
2021-09-27,180.77,181.493,172.776,176.656,303392.7914589
2021-09-28,175.798,180.38,174.531,179.231,236812.48452717
2021-09-29,179.406,182.234,178.431,179.504,141126.49765436
2021-09-30,181.453,187.011,179.874,187.011,373473.4925426
2021-10-01,185.743,190.521,181.863,184.808,444915.1731281
2021-10-04,183.423,183.423,177.944,179.504,434083.74545772
2021-10-05,179.406,189.157,177.944,189.157,529814.85900579
2021-10-06,187.889,188.942,183.306,188.317,385377.70435683
2021-10-07,185.256,192.374,184.945,189.255,507423.82322322
2021-10-08,189.039,191.789,187.85,189.995,259635.30054355
2021-10-11,189.898,192.96,187.987,190.326,279240.78973464
2021-10-12,190.288,199.687,190.288,198.81,633852.35762181
2021-10-13,197.98,204.172,195.786,203.636,412840.36307569
2021-10-14,203.587,206.707,194.324,195.007,592437.35139533
2021-10-15,195.786,195.982,183.326,183.423,988558.28128453
2021-10-18,184.086,186.719,181.453,184.339,342900.17004907
2021-10-19,184.379,192.589,184.379,192.55,311586.35983866
2021-10-20,192.082,192.647,188.669,188.767,214402.98783198
2021-10-21,178.84,179.855,171.372,176.481,1292687.4580353
2021-10-22,176.481,180.362,176.481,179.679,296913.01113303
2021-10-25,180.869,182.994,180.089,182.527,228495.84339668
2021-10-26,182.584,183.794,177.456,177.456,220802.77086988
2021-10-27,177.281,178.567,171.801,173.576,357634.02952381
2021-10-28,174.511,176.013,168.506,168.506,379483.54520318
2021-10-29,169.754,172.776,168.271,169.538,393492.30105488
2021-11-02,171.801,171.801,166.399,169.091,331464.66029386
2021-11-03,169.481,172.893,168.681,169.266,417219.70178911
2021-11-04,169.675,177.065,168.896,176.578,288610.72849012
2021-11-05,177.456,178.626,172.99,174.356,212001.01798026
2021-11-08,174.356,177.338,173.77,174.531,87890.3537204
2021-11-09,173.946,178.294,173.789,177.164,199939.88840885
2021-11-10,177.709,177.944,173.906,176.228,152280.99129541
2021-11-12,177.944,182.604,177.534,180.187,313620.13704446
2021-11-15,180.108,185.12,178.743,178.743,264473.08525345
2021-11-16,179.406,182.682,177.826,178.431,253681.65622706
2021-11-17,179.894,179.894,174.745,175.447,204009.49403294
2021-11-18,175.427,177.338,173.556,176.812,185908.56921952
2021-11-19,175.507,184.867,174.043,184.282,475781.81901086
2021-11-22,184.282,192.569,181.941,189.625,619931.80390813
2021-11-23,189.157,195.982,185.646,195.982,984467.13792905
2021-11-24,194.891,195.982,181.844,181.883,570771.4192358
2021-11-25,184.282,186.212,180.557,182.408,199854.76308959
2021-11-26,180.38,182.136,176.578,180.888,567991.00067558
2021-11-29,182.331,193.837,182.273,186.738,552680.75048493
2021-11-30,175.507,181.844,170.923,179.894,1000068.6602964
2021-12-01,178.958,180.966,173.653,180.38,462516.62769482
2021-12-02,177.944,179.114,173.069,175.507,370382.31528679
2021-12-03,177.047,178.996,175.427,176.929,637801.96731394
2021-12-06,177.554,180.713,176.578,179.406,285786.2088609
2021-12-07,180.283,184.945,178.822,180.947,374283.72148489
2021-12-08,180.77,183.365,178.958,181.551,256358.4885554
2021-12-09,179.406,182.098,174.121,175.643,327241.21373135
2021-12-10,175.291,176.774,173.614,174.082,151160.00365752
2021-12-13,174.199,178.996,174.199,178.061,273484.06181931
2021-12-14,178.061,179.66,168.603,168.603,458996.74702398
2021-12-15,168.876,177.028,168.623,174.531,380282.49247666
2021-12-16,178.919,182.565,176.481,179.367,476240.26500733
2021-12-17,178.158,184.339,177.554,184.242,771934.85590815
2021-12-20,179.64,188.22,179.465,188.22,419200.1474696
2021-12-21,186.231,188.181,182.351,186.583,226209.7670519
2021-12-22,186.621,192.9,186.231,192.9,342920.68217419
2021-12-23,192.9,192.92,186.446,189.722,230086.55869985
2021-12-27,186.406,192.335,183.502,190.405,308744.40490308
2021-12-28,189.157,190.326,184.867,185.743,266667.88264144
2021-12-29,184.769,188.669,183.813,185.373,166851.77937543
2021-12-30,184.476,188.084,184.476,188.084,166986.13379497
2022-01-03,188.064,196.859,187.557,195.591,667451.21857074
2022-01-04,195.884,196.762,192.764,193.505,527002.64665164
2022-01-05,193.057,198.907,192.277,198.907,357825.8178937
2022-01-07,195.397,196.519,190.989,193.68,544242.06220997
2022-01-10,193.642,194.675,183.404,183.404,413668.02732434
2022-01-11,184.769,188.279,183.502,183.852,352336.7732112
2022-01-12,184.574,191.749,181.356,191.106,537408.44772576
2022-01-13,188.181,192.823,187.207,188.201,301988.73649433
2022-01-14,188.142,190.463,184.963,186.231,263274.1515401
2022-01-17,186.719,187.031,183.989,186.231,116739.63209747
2022-01-18,185.256,202.905,181.805,189.157,1506606.3597144
2022-01-19,187.207,187.577,182.331,183.053,555682.69999646
2022-01-20,184.574,187.557,182.799,185.256,404714.48470882
2022-01-21,184.282,186.231,179.562,181.356,386746.88870869
2022-01-24,180.38,182.819,171.605,173.556,505343.8937359
2022-01-25,173.556,176.365,168.096,168.506,528492.85254172
2022-01-26,169.168,172.776,167.726,168.798,324217.72648845
2022-01-27,167.667,171.332,164.351,171.02,276823.43578908
2022-01-28,170.631,172.483,161.953,162.07,486485.04589923
2022-01-31,164.976,175.564,162.343,175.564,537733.56490893
2022-02-01,176.754,181.258,173.38,176.422,910920.91330608
2022-02-02,177.456,181.941,176.422,181.2,382480.36668342
2022-02-03,178.665,181.2,177.904,180.38,115411.47199585
2022-02-04,178.431,182.663,173.439,173.439,369590.54725711
2022-02-07,173.576,176.793,171.605,175.077,417452.51440924
2022-02-08,174.784,175.507,169.071,174.004,507722.27464373
2022-02-09,175.311,179.016,173.497,179.016,373274.52492892
2022-02-10,179.212,179.406,173.712,176.948,202881.32715126
2022-02-11,176.247,176.247,172.386,173.576,248775.155898
2022-02-14,169.344,176.267,168.583,174.336,478388.9101138
2022-02-15,175.507,182.682,174.94,176.345,638219.38906016
2022-02-16,182.819,183.306,175.7,177.261,342777.09729834
2022-02-17,177.456,179.212,174.141,175.507,354923.35218901
2022-02-18,175.507,177.768,170.436,170.436,281180.21116487
2022-02-21,172.152,172.776,164.176,164.781,330649.30332028
2022-02-22,161.855,166.828,155.226,166.828,413768.53673743
2022-02-23,171.352,175.409,164.781,165.171,429001.86645888
2022-02-24,156.006,159.906,146.451,155.869,782707.82402193
2022-02-25,160.218,163.298,156.219,160.296,437992.33089961
2022-02-28,157.39,165.756,155.069,164.195,670200.86894328
2022-03-01,165.756,167.667,162.753,164.098,612771.02102823
2022-03-02,162.83,170.631,161.836,168.213,596754.12812715
2022-03-03,167.218,167.706,158.931,158.931,445513.1015754
2022-03-04,158.931,161.739,155.576,157.254,320571.69624812
2022-03-07,154.055,159.398,151.13,158.813,593438.34310126
2022-03-08,157.955,160.763,152.105,154.016,448413.51606757
2022-03-09,156.396,160.393,156.161,158.014,360234.96698921
2022-03-10,158.658,160.276,154.055,154.055,306236.79760699
2022-03-11,156.337,161.153,154.562,159.438,352251.64789194
2022-03-14,159.555,162.537,156.512,158.638,307794.69350996
2022-03-15,158.931,165.171,157.702,162.753,365775.29198451
2022-03-16,164.781,168.057,161.914,166.049,531320.44898971
2022-03-17,167.218,169.558,164.585,168.681,397976.25160643
2022-03-18,169.441,170.027,164.001,165.872,522039.73797851
2022-03-21,164.351,168.486,164.001,167.042,187840.81140596
2022-03-22,182.273,182.468,167.393,169.831,1137124.5267204
2022-03-23,170.514,176.871,169.948,173.516,504481.35887455
2022-03-24,173.556,173.576,169.656,171.586,243948.65285692
2022-03-25,171.703,174.472,169.656,171.06,224837.50588126
2022-03-28,170.747,174.394,169.441,171.995,212349.72410733
2022-03-29,172.815,175.136,170.144,173.849,281960.69752575
2022-03-30,173.849,178.236,173.36,177.085,291630.113308
2022-03-31,175.993,177.475,169.402,169.402,459811.0783913
2022-04-01,169.656,172.288,168.778,171.372,233423.8814571
2022-04-04,170.631,171.508,167.803,169.774,194622.11997111
2022-04-05,170.631,175.427,170.124,171.898,344025.26011198
2022-04-06,173.633,173.633,169.285,170.729,192067.33478723
2022-04-07,172.191,172.913,169.364,169.656,243206.11392753
2022-04-08,171.605,171.605,166.242,166.614,205932.50576308
2022-04-11,165.853,171.508,164.684,171.392,243943.52482564
2022-04-12,170.397,170.534,164.488,164.585,259526.58628042
2022-04-13,165.756,167.042,163.981,165.639,127563.88052406
2022-04-14,163.63,166.009,158.891,162.83,479310.93013801
2022-04-19,162.83,163.766,146.06,146.158,1713508.0633894
2022-04-20,146.255,148.595,134.008,134.008,1261114.1694421
2022-04-21,134.554,136.251,124.609,125.429,1440474.2427166
2022-04-22,125.779,128.801,122.484,124.414,1097781.2451312
2022-04-25,123.829,128.022,122.562,127.457,946523.80887939
2022-04-26,128.645,129.874,123.615,124.766,584176.09300267
2022-04-27,124.804,127.652,121.879,125.896,659925.31986368
2022-04-28,126.754,127.437,119.286,120.396,657984.87282719
2022-04-29,121.061,123.732,116.751,117.959,659067.91303361
2022-05-02,116.828,118.194,112.616,116.438,399203.90229494
2022-05-04,117.004,120.592,112.343,119.987,767595.5158387
2022-05-05,121.587,122.289,115.931,116.497,427924.97989001
2022-05-06,114.08,115.503,111.505,114.8,509820.66504366
2022-05-09,114.8,115.053,111.291,112.187,305238.88271983
2022-05-10,114.43,115.249,110.452,113.592,308192.62873732
2022-05-11,114.527,118.428,112.889,118.057,418475.04384655
2022-05-12,114.196,116.536,110.784,113.709,398399.82699018
2022-05-13,114.45,118.681,113.357,117.667,336533.20641137
2022-05-16,117.492,118.369,113.962,113.962,239175.48134117
2022-05-17,115.522,122.269,114.47,121.041,562425.03552389
2022-05-18,121.684,121.84,115.854,116.127,440687.62414057
2022-05-19,114.274,115.093,111.876,113.962,694064.67530957
2022-05-20,114.08,118.642,113.727,115.405,399395.69066483
2022-05-23,117.004,118.818,112.636,113.709,284752.39775478
2022-05-24,112.753,113.884,108.053,108.229,579702.39851368
2022-05-25,108.229,108.599,103.237,105.304,492679.70768592
2022-05-26,105.791,108.814,103.958,107.859,388278.11884901
2022-05-27,109.263,111.876,104.524,109.477,611433.63047032
2022-05-30,111.154,115.035,110.198,110.276,350605.54985094
2022-05-31,110.276,110.335,105.772,105.948,1213797.8248182
2022-06-01,106.571,107.859,105.498,105.655,296148.93447226
2022-06-02,106.337,106.337,103.801,105.245,252482.72251371
2022-06-03,106.181,106.961,101.403,101.598,266754.03356696
2022-06-06,101.989,106.025,100.994,104.231,282935.02346902
2022-06-07,103.801,104.211,100.935,102.554,400570.00982804
2022-06-08,101.676,103.217,100.448,100.799,354709.00048149
2022-06-09,100.915,100.915,90.8243,91.6043,1132421.09643
2022-06-10,90.9218,93.5057,87.4214,91.2923,972914.70906065
2022-06-13,89.313,90.4635,86.0954,86.2222,609588.56481564
2022-06-14,86.2905,90.0931,84.2039,89.1181,618997.47660885
2022-06-15,89.2154,89.6056,87.6652,89.5178,424404.0736129
2022-06-17,88.104,91.0291,87.753,88.2697,870827.91354369
2022-06-20,88.3379,91.1851,88.3379,90.1905,221515.56721785
2022-06-21,90.8633,91.3606,88.494,89.0888,291946.00003487
2022-06-22,87.9383,89.4202,86.1637,88.6792,253296.02827477
2022-06-23,87.753,89.4105,86.8268,88.4062,212085.11769326
2022-06-24,89.2154,92.2967,88.4257,92.0529,231850.6014603
2022-06-27,92.3357,93.1156,90.756,92.6086,332596.92960056
2022-06-28,93.0181,95.4069,92.6282,94.9682,298857.56059454
2022-06-29,94.0907,95.8945,91.8579,95.8945,320580.92670442
2022-06-30,94.5783,98.5759,93.0279,93.2912,588588.25111629
2022-07-01,93.0181,95.8263,91.2241,95.5142,317626.15508067
2022-07-04,96.4402,96.4402,92.7067,93.879,263058.44127947
2022-07-05,95.3369,95.3369,87.5547,90.4608,378297.76469453
2022-07-06,90.2341,97.6026,90.0864,95.9969,497984.40161002
2022-07-07,96.4304,102.371,96.0462,102.233,456101.89524152
2022-07-08,102.253,103.336,99.0014,102.253,318550.884215
2022-07-11,102.449,104.439,101.09,102.942,439600.8496014
2022-07-12,102.942,102.942,99.3955,100.499,427147.15363628
2022-07-13,100.499,100.991,94.7754,96.194,221911.9089552
2022-07-14,96.194,97.4451,92.4112,93.4062,282313.55254996
2022-07-15,93.5835,96.1152,91.6133,91.9285,341768.07368502
2022-07-18,93.5835,94.1351,89.8993,92.4112,353015.7873542
2022-07-19,92.4013,92.5984,89.3672,92.5886,287698.85228055
2022-07-20,94.1843,94.3617,90.4312,92.9924,355967.80462405
2022-07-21,93.5835,93.879,90.3129,91.17,426304.59024771
2022-07-22,91.6133,97.3268,91.3177,97.0411,398642.11755049
2022-07-25,95.5536,95.5536,88.7565,88.7565,542841.25825386
2022-07-26,88.392,89.2491,85.5058,88.2936,478356.73520266
2022-07-27,89.8401,89.8401,85.2102,87.6138,371389.76004483
2022-07-28,90.4115,90.5198,86.7568,87.1804,245374.76148551
2022-07-29,88.5595,89.456,87.4759,89.456,329816.87034321
2022-08-01,87.9684,89.7908,86.0968,89.0225,230920.23125667
2022-08-02,88.658,88.8058,85.1117,85.2102,304595.80119964
2022-08-03,85.2891,87.8601,85.2595,86.3923,256224.54160249
2022-08-04,87.1804,92.1551,86.3923,91.101,445882.51496105
2022-08-05,91.1208,93.4751,90.6479,91.2783,432931.40205569
2022-08-08,92.1059,92.1059,88.7664,90.3327,336836.54002032
2022-08-09,90.5987,91.7512,87.141,87.1804,238906.31098911
2022-08-10,88.1655,91.3671,86.2938,90.6282,285797.50140489
2022-08-11,90.6282,94.47,90.0962,94.1843,345976.83008145
2022-08-12,94.9626,94.9626,91.8005,92.5984,289543.3555059
2022-08-16,94.0464,95.2483,90.441,91.17,300301.77332774
2022-08-17,91.17,92.49,90.3327,92.1059,290700.61124443
2022-08-18,92.1059,93.0909,89.4461,90.7267,189548.33860438
2022-08-19,89.6135,90.0372,87.604,87.604,475831.07531016
2022-08-22,87.0819,87.604,84.4222,84.7768,503632.62172332
2022-08-23,84.7768,85.1708,82.649,82.7475,375652.31868173
2022-08-24,82.7475,83.6834,81.3487,82.7573,365751.69129766
2022-08-25,83.5355,84.4615,80.9251,81.6048,212300.59550576
2022-08-26,81.6639,84.5797,80.7773,82.7475,459369.61999794
2022-08-29,81.0925,81.6935,79.6445,81.2994,207071.62681353
2022-08-30,81.6245,82.4225,80.2847,80.6887,372704.36195833
2022-08-31,80.7872,84.7176,80.7773,82.8657,579040.01472762
2022-09-01,82.7475,82.7475,80.0878,80.2847,374841.22452815
2022-09-02,80.6985,81.2699,78.9253,80.7773,380157.49496908
